timestep_time;vehicle_CO;vehicle_CO2;vehicle_HC;vehicle_NOx;vehicle_PMx;vehicle_angle;vehicle_eclass;vehicle_electricity;vehicle_fuel;vehicle_id;vehicle_lane;vehicle_noise;vehicle_pos;vehicle_route;vehicle_speed;vehicle_type;vehicle_waiting;vehicle_x;vehicle_y
1804.00;18.43;11177.81;0.00;99.66;2.34;299.39;HBEFA3/HDV;0.00;3515.99;truck1368;:8645216924_0_0;74.55;1.48;!truck1368!var#1;12.80;truck_truck;0.00;4754.05;1864.45
1804.00;25.47;16849.77;0.00;155.01;3.27;175.90;HBEFA3/HDV;0.00;5300.47;truck1369;:282771047_0_0;75.29;5.68;!truck1369!var#1;3.31;truck_truck;0.00;6914.73;1344.08
1804.00;0.00;0.00;0.00;0.00;0.00;151.18;HBEFA3/HDV;0.00;0.00;truck1370;606078071#0_0;73.90;15.51;!truck1370!var#1;13.91;truck_truck;0.00;3735.15;1678.61
1804.00;21.27;13776.57;0.00;119.26;2.64;42.55;HBEFA3/HDV;0.00;4333.51;truck1371;304627753#0_1;75.30;84.58;!truck1371!var#1;13.40;truck_truck;0.00;3588.78;1066.40
1804.00;15.20;7380.56;0.00;84.89;2.21;281.03;HBEFA3/HDV;0.00;2321.67;truck1372;-1055107176#0_0;67.11;10.84;!truck1372!var#1;0.00;truck_truck;51.00;5344.86;1666.22
1804.00;41.67;31802.95;0.00;265.66;4.94;216.91;HBEFA3/HDV;0.00;10004.41;truck1373;1133993555#3_1;77.98;12.23;!truck1373!var#1;8.61;truck_truck;0.00;5110.32;2983.63
1804.00;32.35;23250.21;0.00;201.60;3.96;216.05;HBEFA3/HDV;0.00;7313.90;truck1374;:cluster_2054990097_2201770567_260647412_29224722_#11more_1_2;75.88;3.15;!truck1374!var#1;6.25;truck_truck;0.00;4921.58;2725.57
1804.00;15.20;7380.56;0.00;84.89;2.21;76.49;HBEFA3/HDV;0.00;2321.67;truck1375;-1100824590#0_0;67.11;47.65;!truck1375!var#1;0.00;truck_truck;6.00;2387.88;2267.35
1804.00;15.20;7380.56;0.00;84.89;2.21;64.55;HBEFA3/HDV;0.00;2321.67;truck1376;39350083_0;67.11;75.80;!truck1376!var#1;0.00;truck_truck;8.00;1290.55;2612.03
1804.00;15.20;7380.56;0.00;84.89;2.21;25.69;HBEFA3/HDV;0.00;2321.67;truck1377;-1100718207#0_0;67.11;13.71;!truck1377!var#1;0.00;truck_truck;27.00;5957.40;1055.18
1804.00;0.00;0.00;0.00;0.00;0.00;40.34;HBEFA3/HDV;0.00;0.00;truck1378;328426208#0_0;64.79;24.16;!truck1378!var#1;6.95;truck_truck;0.00;3654.87;1131.83
1804.00;15.20;7380.56;0.00;84.89;2.21;219.99;HBEFA3/HDV;0.00;2321.67;truck1379;187091991_0;67.11;40.91;!truck1379!var#1;0.00;truck_truck;8.00;4703.19;2482.92
1804.00;21.43;13209.09;0.00;126.67;2.83;280.82;HBEFA3/HDV;0.00;4155.17;truck1380;:cluster_2212368277_3411532526_585467957_599535550_4_1;72.29;0.13;!truck1380!var#1;3.22;truck_truck;0.00;6622.41;1358.13
1804.00;15.20;7380.56;0.00;84.89;2.21;319.79;HBEFA3/HDV;0.00;2321.67;truck1381;-4612414#1_0;67.11;14.70;!truck1381!var#1;0.00;truck_truck;57.00;3848.67;955.19
1804.00;23.16;15133.56;0.00;135.58;2.93;73.89;HBEFA3/HDV;0.00;4760.48;truck1383;:25661323_2_0;72.98;4.78;!truck1383!var#1;8.49;truck_truck;0.00;1894.31;1281.58
1804.00;18.98;11309.41;0.00;106.85;2.49;300.97;HBEFA3/HDV;0.00;3557.49;truck1384;823635971#1_0;71.40;16.30;!truck1384!var#1;7.50;truck_truck;0.00;6913.19;1642.75
1804.00;15.20;8336.55;0.00;76.48;1.98;152.77;HBEFA3/HDV;0.00;2622.16;truck1386;48859721#0_0;74.72;181.77;!truck1386!var#1;13.64;truck_truck;0.00;1297.57;2147.56
1804.00;20.59;12383.20;0.00;121.46;2.76;18.13;HBEFA3/HDV;0.00;3895.38;truck1388;:cluster_10312836355_26960758_29271261_29273080_#7more_23_0;73.22;3.28;!truck1388!var#1;2.16;truck_truck;0.00;4906.73;1069.31
1804.00;25.62;17003.85;0.00;155.91;3.28;280.72;HBEFA3/HDV;0.00;5348.94;truck1389;1083487487_0;74.95;67.03;!truck1389!var#1;3.57;truck_truck;0.00;6625.99;1360.70
1804.00;15.20;7380.56;0.00;84.89;2.21;355.00;HBEFA3/HDV;0.00;2321.67;truck1390;35269774#3_0;67.11;88.74;!truck1390!var#1;0.00;truck_truck;78.00;2453.77;2490.41
1804.00;32.70;24056.04;0.00;199.64;3.88;158.51;HBEFA3/HDV;0.00;7567.27;truck1391;460217105#1_0;76.86;81.84;!truck1391!var#1;13.34;truck_truck;0.00;6821.32;1715.09
1804.00;35.59;26422.69;0.00;222.13;4.25;216.91;HBEFA3/HDV;0.00;8311.84;truck1392;1133993555#3_0;76.33;17.11;!truck1392!var#1;9.90;truck_truck;0.00;5104.83;2981.65
1804.00;15.20;7380.56;0.00;84.89;2.21;158.60;HBEFA3/HDV;0.00;2321.67;truck1394;-37995740#1_0;67.11;44.24;!truck1394!var#1;0.00;truck_truck;17.00;1234.46;2885.87
1804.00;0.00;0.00;0.00;0.00;0.00;75.89;HBEFA3/HDV;0.00;0.00;truck1395;:cluster_10738967633_4242589538_2_0;67.62;6.16;!truck1395!var#1;10.18;truck_truck;0.00;2338.25;2255.33
1804.00;19.31;11985.00;0.00;105.81;2.43;147.57;HBEFA3/HDV;0.00;3769.91;truck1396;593851926#2_0;74.76;57.73;!truck1396!var#1;12.93;truck_truck;0.00;6436.77;3071.55
1804.00;24.67;16861.70;0.00;142.94;3.00;42.20;HBEFA3/HDV;0.00;5304.03;truck1397;328426208#0_1;75.95;11.66;!truck1397!var#1;13.77;truck_truck;0.00;3644.28;1124.57
1804.00;15.20;7380.56;0.00;84.89;2.21;143.70;HBEFA3/HDV;0.00;2321.67;truck1398;465382933_0;67.11;19.96;!truck1398!var#1;0.00;truck_truck;31.00;2139.64;3070.69
1804.00;34.97;25767.46;0.00;218.61;4.21;260.04;HBEFA3/HDV;0.00;8105.75;truck1399;:cluster_1803835376_1803835418_4603831439_5239527653_1_1;76.12;13.07;!truck1399!var#1;8.53;truck_truck;0.00;2315.00;3100.26
1804.00;20.81;12958.88;0.00;119.68;2.69;295.79;HBEFA3/HDV;0.00;4076.38;truck14;319339413_0;71.95;79.51;!truck14!var#1;7.55;truck_truck;0.00;4258.16;2680.39
1804.00;15.20;7380.56;0.00;84.89;2.21;252.95;HBEFA3/HDV;0.00;2321.67;truck1400;-169717723#2_2;67.11;43.95;!truck1400!var#1;0.00;truck_truck;32.00;2456.93;2658.49
1804.00;33.11;23911.99;0.00;207.17;4.05;299.15;HBEFA3/HDV;0.00;7522.09;truck1401;:cluster_11366934170_196725581_21487224_29219437_#9more_7_0;76.42;19.86;!truck1401!var#1;5.90;truck_truck;0.00;4513.61;1320.71
1804.00;15.20;7380.56;0.00;84.89;2.21;206.33;HBEFA3/HDV;0.00;2321.67;truck1402;24243530#13_1;67.11;47.32;!truck1402!var#1;0.00;truck_truck;41.00;4609.65;3006.91
1804.00;27.32;18692.56;0.00;166.41;3.42;85.20;HBEFA3/HDV;0.00;5880.14;truck1403;:1263283307_0_1;74.00;4.79;!truck1403!var#1;5.89;truck_truck;0.00;2865.96;808.63
1804.00;15.21;7394.32;0.00;84.96;2.21;114.19;HBEFA3/HDV;0.00;2326.00;truck1404;328426220#0_1;66.97;38.79;!truck1404!var#1;0.03;truck_truck;2.00;4681.38;675.12
1804.00;15.18;7372.06;0.00;84.68;2.20;81.22;HBEFA3/HDV;0.00;2318.99;truck1405;465418104#3_0;65.58;41.74;!truck1405!var#1;0.12;truck_truck;0.00;2870.91;3193.94
1804.00;0.00;0.00;0.00;0.00;0.00;116.03;HBEFA3/HDV;0.00;0.00;truck1406;847103786#2_0;66.25;37.52;!truck1406!var#1;2.52;truck_truck;0.00;3468.97;2547.55
1804.00;44.52;34536.09;0.00;284.10;5.20;252.82;HBEFA3/HDV;0.00;10864.17;truck1407;28299346#2_0;78.38;51.68;!truck1407!var#1;11.11;truck_truck;0.00;7150.79;2736.75
1804.00;21.54;13674.98;0.00;124.23;2.75;266.39;HBEFA3/HDV;0.00;4301.64;truck1408;-1133992735#0_0;72.55;97.45;!truck1408!var#1;8.44;truck_truck;0.00;3681.05;2218.64
1804.00;0.00;0.00;0.00;0.00;0.00;123.98;HBEFA3/HDV;0.00;0.00;truck1409;-1133761630#0_0;65.81;1.59;!truck1409!var#1;6.34;truck_truck;0.00;4196.71;2392.38
1804.00;39.10;29538.54;0.00;247.09;4.64;168.21;HBEFA3/HDV;0.00;9292.05;truck1410;4782481#0_1;77.16;9.56;!truck1410!var#1;9.37;truck_truck;0.00;6887.84;1494.60
1804.00;29.31;21077.73;0.00;175.22;3.50;159.18;HBEFA3/HDV;0.00;6630.32;truck1411;:cluster_10080092423_10080092427_10536457986_10536457993_#2more_21_0;76.86;2.31;!truck1411!var#1;14.33;truck_truck;0.00;6873.17;2252.09
1804.00;19.91;12166.83;0.00;113.12;2.59;335.51;HBEFA3/HDV;0.00;3827.21;truck1412;1119470745#2_0;71.85;2.15;!truck1412!var#1;7.87;truck_truck;0.00;6294.59;1094.88
1804.00;34.56;25379.43;0.00;215.84;4.17;216.53;HBEFA3/HDV;0.00;7983.68;truck1413;:cluster_1368445836_29266153_9796657285_1_0;76.02;2.47;!truck1413!var#1;8.30;truck_truck;0.00;5173.59;3074.63
1804.00;15.20;7380.62;0.00;84.89;2.21;85.91;HBEFA3/HDV;0.00;2321.69;truck1415;342968607#1_0;67.11;110.45;!truck1415!var#1;0.00;truck_truck;5.00;2443.81;1495.48
1804.00;24.38;16228.73;0.00;144.26;3.06;71.15;HBEFA3/HDV;0.00;5105.01;truck1416;328426253_0;73.25;6.48;!truck1416!var#1;8.38;truck_truck;0.00;3910.51;945.90
1804.00;0.00;0.00;0.00;0.00;0.00;112.74;HBEFA3/HDV;0.00;0.00;truck1417;-4396823_0;70.07;69.81;!truck1417!var#1;7.27;truck_truck;0.00;2696.07;2452.44
1804.00;28.87;19990.80;0.00;178.17;3.62;53.67;HBEFA3/HDV;0.00;6288.57;truck1418;751595929#1_0;75.71;7.36;!truck1418!var#1;4.49;truck_truck;0.00;3796.24;1661.35
1804.00;18.96;11263.27;0.00;106.92;2.50;175.36;HBEFA3/HDV;0.00;3542.98;truck1419;4296469#1_0;71.21;23.40;!truck1419!var#1;7.13;truck_truck;0.00;3523.85;2799.86
1804.00;15.20;7380.56;0.00;84.89;2.21;293.74;HBEFA3/HDV;0.00;2321.67;truck1420;465398529#1_0;67.11;178.27;!truck1420!var#1;0.00;truck_truck;46.00;2640.97;2479.37
1804.00;15.20;7380.56;0.00;84.89;2.21;266.80;HBEFA3/HDV;0.00;2321.67;truck1421;312651884#8_2;67.11;44.20;!truck1421!var#1;0.00;truck_truck;23.00;3472.38;2924.90
1804.00;15.20;7380.56;0.00;84.89;2.21;100.60;HBEFA3/HDV;0.00;2321.67;truck1422;1083449383#1_1;67.11;218.25;!truck1422!var#1;0.00;truck_truck;7.00;5749.61;1505.72
1804.00;26.19;18258.95;0.00;153.32;3.16;306.53;HBEFA3/HDV;0.00;5743.58;truck1423;4741948#3_0;76.40;33.43;!truck1423!var#1;14.22;truck_truck;0.00;5154.10;847.75
1804.00;0.00;0.00;0.00;0.00;0.00;281.18;HBEFA3/HDV;0.00;0.00;truck1424;1163706502#2_2;73.14;83.19;!truck1424!var#1;12.11;truck_truck;0.00;5673.32;1534.12
1804.00;15.20;7380.56;0.00;84.89;2.21;16.60;HBEFA3/HDV;0.00;2321.67;truck1425;37287191#3_1;67.11;59.30;!truck1425!var#1;0.00;truck_truck;6.00;6901.80;1092.03
1804.00;15.20;7382.49;0.00;84.90;2.21;142.51;HBEFA3/HDV;0.00;2322.27;truck1426;202157002#1_0;66.96;70.21;!truck1426!var#1;0.00;truck_truck;3.00;3587.99;1852.47
1804.00;19.92;12149.14;0.00;113.52;2.59;240.13;HBEFA3/HDV;0.00;3821.65;truck1428;:11152110050_1_0;71.63;5.41;!truck1428!var#1;7.41;truck_truck;0.00;1842.84;3215.79
1804.00;15.20;7380.56;0.00;84.89;2.21;18.52;HBEFA3/HDV;0.00;2321.67;truck1429;:10073921793_0_1;67.11;4.29;!truck1429!var#1;0.00;truck_truck;18.00;5965.40;1086.24
1804.00;24.59;16780.00;0.00;142.47;2.99;216.58;HBEFA3/HDV;0.00;5278.34;truck1430;:10573078626_1_0;75.86;5.53;!truck1430!var#1;13.62;truck_truck;0.00;5237.10;3160.02
1804.00;15.20;7380.56;0.00;84.89;2.21;335.05;HBEFA3/HDV;0.00;2321.67;truck1431;312533962#2_1;67.11;44.73;!truck1431!var#1;0.00;truck_truck;18.00;4467.48;1689.46
1804.00;17.13;9352.05;0.00;96.30;2.36;146.19;HBEFA3/HDV;0.00;2941.80;truck1432;4083446#1_0;68.98;0.34;!truck1432!var#1;3.43;truck_truck;0.00;4784.79;1497.37
1804.00;20.59;13176.14;0.00;114.38;2.56;104.94;HBEFA3/HDV;0.00;4144.62;truck1433;24992424#0_1;75.31;68.35;!truck1433!var#1;13.56;truck_truck;0.00;4075.90;1363.71
1804.00;30.08;21384.61;0.00;184.04;3.67;85.64;HBEFA3/HDV;0.00;6726.96;truck1434;110785555#1_0;74.84;51.95;!truck1434!var#1;8.81;truck_truck;0.00;2481.86;765.87
1804.00;29.50;21171.17;0.00;177.21;3.53;175.09;HBEFA3/HDV;0.00;6659.73;truck1435;437325056#0_0;76.35;12.90;!truck1435!var#1;13.25;truck_truck;0.00;1949.56;1698.92
1804.00;15.20;7380.97;0.00;84.89;2.21;175.48;HBEFA3/HDV;0.00;2321.80;truck1436;199847247#2_0;67.10;40.47;!truck1436!var#1;0.00;truck_truck;3.00;2575.43;797.13
1804.00;18.79;11144.40;0.00;105.39;2.47;306.74;HBEFA3/HDV;0.00;3505.57;truck1437;-4615063#0_0;71.43;36.30;!truck1437!var#1;7.65;truck_truck;0.00;5492.67;3111.44
1804.00;16.42;9055.08;0.00;88.28;2.20;248.21;HBEFA3/HDV;0.00;2848.29;truck1438;:cluster_10536757534_10536757535_1_0;71.24;5.05;!truck1438!var#1;8.33;truck_truck;0.00;6923.54;1860.05
1804.00;15.20;7380.56;0.00;84.89;2.21;117.46;HBEFA3/HDV;0.00;2321.67;truck1439;-1140760605#1_1;67.11;17.52;!truck1439!var#1;0.00;truck_truck;7.00;4151.01;3230.20
1804.00;20.21;12466.78;0.00;114.99;2.61;27.60;HBEFA3/HDV;0.00;3921.56;truck1440;-740538839_0;72.13;36.67;!truck1440!var#1;8.28;truck_truck;0.00;4795.76;1787.42
1804.00;55.99;45051.70;0.00;362.97;6.40;150.10;HBEFA3/HDV;0.00;14172.17;truck1441;431664589#3_1;80.70;8.31;!truck1441!var#1;13.93;truck_truck;0.00;1112.99;3132.78
1804.00;47.44;37258.44;0.00;303.78;5.50;132.09;HBEFA3/HDV;0.00;11720.55;truck1442;1096883478#1_0;79.06;26.84;!truck1442!var#1;12.48;truck_truck;0.00;1788.32;2084.09
1804.00;0.00;0.00;0.00;0.00;0.00;163.17;HBEFA3/HDV;0.00;0.00;truck1443;297373653#15_0;70.81;2.93;!truck1443!var#1;8.20;truck_truck;0.00;3114.34;2993.88
1804.00;15.20;7380.56;0.00;84.89;2.21;294.43;HBEFA3/HDV;0.00;2321.67;truck1444;-25360632#1_0;67.11;33.38;!truck1444!var#1;0.00;truck_truck;7.00;4716.02;666.22
1804.00;15.20;7380.56;0.00;84.89;2.21;354.49;HBEFA3/HDV;0.00;2321.67;truck1445;81113584#0_0;67.11;12.43;!truck1445!var#1;0.00;truck_truck;14.00;2586.85;762.84
1804.00;15.20;7380.56;0.00;84.89;2.21;268.91;HBEFA3/HDV;0.00;2321.67;truck1446;206451464_2;67.11;57.86;!truck1446!var#1;0.00;truck_truck;6.00;5342.85;2154.39
1804.00;32.89;23916.59;0.00;203.79;3.98;327.99;HBEFA3/HDV;0.00;7523.48;truck1447;-155190261#5_0;75.57;24.47;!truck1447!var#1;8.83;truck_truck;0.00;6631.91;2768.93
1804.00;45.37;35363.11;0.00;289.61;5.28;8.75;HBEFA3/HDV;0.00;11124.33;truck1448;36259518#1_0;78.61;14.89;!truck1448!var#1;11.93;truck_truck;0.00;1707.14;907.88
1804.00;15.20;7380.56;0.00;84.89;2.21;12.59;HBEFA3/HDV;0.00;2321.67;truck1450;273390877_0;67.11;18.88;!truck1450!var#1;0.00;truck_truck;18.00;5520.87;1535.47
1804.00;36.75;27539.35;0.00;229.53;4.36;147.53;HBEFA3/HDV;0.00;8663.11;truck1451;1055301580#2_0;76.78;28.27;!truck1451!var#1;11.04;truck_truck;0.00;5357.29;2359.99
1804.00;0.00;0.00;0.00;0.00;0.00;200.02;HBEFA3/HDV;0.00;0.00;truck1452;:cluster_10137757276_11343229099_29271356_29271357_#7more_1_0;74.21;23.09;!truck1452!var#1;13.42;truck_truck;0.00;5688.34;1965.81
1804.00;15.20;7380.56;0.00;84.89;2.21;322.52;HBEFA3/HDV;0.00;2321.67;truck1454;490365295#0_1;67.11;36.77;!truck1454!var#1;0.00;truck_truck;19.00;3512.24;1979.17
1804.00;15.20;7380.56;0.00;84.89;2.21;271.23;HBEFA3/HDV;0.00;2321.67;truck1455;438607979#1_0;67.11;17.73;!truck1455!var#1;0.00;truck_truck;18.00;2422.26;3136.98
1804.00;27.09;18624.10;0.00;163.59;3.37;303.35;HBEFA3/HDV;0.00;5858.57;truck1457;:cluster_26753065_9780181115_9780209333_9780209334_#1more_5_0;73.85;3.79;!truck1457!var#1;7.85;truck_truck;0.00;3813.22;3297.62
1804.00;15.20;7380.56;0.00;84.89;2.21;343.52;HBEFA3/HDV;0.00;2321.67;truck1458;-85255869#2_0;67.11;22.23;!truck1458!var#1;0.00;truck_truck;20.00;2071.61;1172.71
1804.00;0.00;0.00;0.00;0.00;0.00;339.82;HBEFA3/HDV;0.00;0.00;truck1459;31112516#3_0;69.99;22.58;!truck1459!var#1;7.45;truck_truck;0.00;2215.86;2176.01
1804.00;20.61;12784.76;0.00;118.23;2.67;123.62;HBEFA3/HDV;0.00;4021.60;truck1460;1079028819#1_0;71.93;36.29;!truck1460!var#1;7.63;truck_truck;0.00;4838.33;1197.58
1804.00;15.20;7380.56;0.00;84.89;2.21;336.29;HBEFA3/HDV;0.00;2321.67;truck1461;1083614743#5_0;67.11;31.85;!truck1461!var#1;0.00;truck_truck;7.00;5992.94;2200.72
1804.00;24.73;16534.13;0.00;146.82;3.10;216.30;HBEFA3/HDV;0.00;5201.09;truck1462;4606263#3_0;73.29;16.27;!truck1462!var#1;8.23;truck_truck;0.00;4571.47;3261.11
1804.00;0.00;0.00;0.00;0.00;0.00;91.60;HBEFA3/HDV;0.00;0.00;truck1463;1126200752#1_0;73.60;207.57;!truck1463!var#1;13.36;truck_truck;0.00;1528.35;1622.59
1804.00;35.15;25922.69;0.00;219.93;4.23;119.27;HBEFA3/HDV;0.00;8154.58;truck1464;:3209903057_3_0;76.18;7.71;!truck1464!var#1;8.44;truck_truck;0.00;4781.87;2277.49
1804.00;0.00;0.00;0.00;0.00;0.00;354.68;HBEFA3/HDV;0.00;0.00;truck1465;292429063#0_0;70.10;24.89;!truck1465!var#1;7.86;truck_truck;0.00;2295.60;1788.32
1804.00;0.00;0.00;0.00;0.00;0.00;306.11;HBEFA3/HDV;0.00;0.00;truck1466;271049536#1_0;73.59;57.19;!truck1466!var#1;12.17;truck_truck;0.00;5775.63;1250.90
1804.00;15.98;8617.39;0.00;85.58;2.16;85.33;HBEFA3/HDV;0.00;2710.61;truck1467;4396109_0;70.71;54.21;!truck1467!var#1;7.71;truck_truck;0.00;1826.92;713.76
1804.00;25.07;17095.14;0.00;146.82;3.07;143.93;HBEFA3/HDV;0.00;5377.50;truck1468;517871369#1_0;75.05;25.75;!truck1468!var#1;12.00;truck_truck;0.00;2028.65;3225.31
1804.00;15.20;7380.56;0.00;84.89;2.21;21.75;HBEFA3/HDV;0.00;2321.67;truck1469;1138687770#10_0;67.11;0.20;!truck1469!var#1;0.00;truck_truck;14.00;4670.46;3102.66
1804.00;48.84;38511.25;0.00;313.69;5.65;172.94;HBEFA3/HDV;0.00;12114.67;truck1470;:107274447_6_1;79.31;12.59;!truck1470!var#1;12.38;truck_truck;0.00;5363.69;2337.26
1804.00;24.25;16121.21;0.00;143.22;3.05;152.20;HBEFA3/HDV;0.00;5071.18;truck1471;147659848#0_0;73.28;99.15;!truck1471!var#1;8.55;truck_truck;0.00;2945.99;3654.61
1804.00;28.58;19847.18;0.00;175.15;3.56;280.29;HBEFA3/HDV;0.00;6243.36;truck1472;-63031918#1_0;74.44;18.72;!truck1472!var#1;6.13;truck_truck;0.00;6711.54;1270.59
1804.00;33.77;24654.80;0.00;210.35;4.09;150.44;HBEFA3/HDV;0.00;7755.73;truck1473;116793954#1_0;75.81;35.83;!truck1473!var#1;8.15;truck_truck;0.00;1572.68;3002.83
1804.00;0.00;0.00;0.00;0.00;0.00;353.92;HBEFA3/HDV;0.00;0.00;truck1474;-4597335#2_0;59.37;20.21;!truck1474!var#1;4.29;truck_truck;0.00;1437.91;651.88
1804.00;26.91;18311.05;0.00;163.79;3.39;132.48;HBEFA3/HDV;0.00;5760.13;truck1475;-511653653#0_0;73.93;4.17;!truck1475!var#1;5.58;truck_truck;0.00;5456.73;2254.98
1804.00;29.41;20523.29;0.00;181.64;3.66;239.47;HBEFA3/HDV;0.00;6456.07;truck1476;-8170379#4_0;75.39;22.32;!truck1476!var#1;5.09;truck_truck;0.00;6590.19;2984.27
1804.00;27.51;18767.44;0.00;168.72;3.47;68.53;HBEFA3/HDV;0.00;5903.72;truck1477;168942727#1_0;75.05;18.30;!truck1477!var#1;4.40;truck_truck;0.00;3572.07;2186.61
1804.00;21.05;12827.81;0.00;124.39;2.80;112.92;HBEFA3/HDV;0.00;4035.24;truck1478;1133992722#1_0;72.75;12.63;!truck1478!var#1;2.63;truck_truck;0.00;4607.83;3266.27
1804.00;17.01;9062.74;0.00;97.09;2.39;268.07;HBEFA3/HDV;0.00;2850.84;truck1479;168940071#7_0;71.97;8.01;!truck1479!var#1;0.81;truck_truck;0.00;2532.09;2237.22
1804.00;15.20;7380.56;0.00;84.89;2.21;280.16;HBEFA3/HDV;0.00;2321.67;truck1480;1083729249#0_0;67.11;0.20;!truck1480!var#1;0.00;truck_truck;0.00;7125.95;1349.58
1804.00;17.63;9655.96;0.00;101.23;2.45;28.14;HBEFA3/HDV;0.00;3037.45;truck151;4484427#1_1;71.47;80.77;!truck151!var#1;1.24;truck_truck;0.00;4439.34;2692.02
1804.00;27.50;18901.38;0.00;167.30;3.43;296.86;HBEFA3/HDV;0.00;5945.82;truck155;319339413_1;73.94;37.26;!truck155!var#1;6.53;truck_truck;0.00;4294.53;2658.79
1804.00;15.20;7380.56;0.00;84.89;2.21;96.35;HBEFA3/HDV;0.00;2321.67;truck157;:cluster_10665910659_10665910660_10665910661_10665910662_#37more_47_0;67.11;29.23;!truck157!var#1;0.00;truck_truck;27.00;4370.79;2593.98
1804.00;22.69;14347.97;0.00;135.51;2.97;247.21;HBEFA3/HDV;0.00;4513.45;truck161;:cluster_10665910659_10665910660_10665910661_10665910662_#37more_58_0;73.21;6.76;!truck161!var#1;3.28;truck_truck;0.00;4358.51;2575.32
1804.00;43.77;33892.06;0.00;278.58;5.11;306.81;HBEFA3/HDV;0.00;10661.56;truck169;300401898_1;78.26;105.29;!truck169!var#1;11.53;truck_truck;0.00;4403.30;2587.46
1804.00;0.00;0.00;0.00;0.00;0.00;123.51;HBEFA3/HDV;0.00;0.00;truck176;295445243_1;59.17;52.58;!truck176!var#1;4.82;truck_truck;0.00;4573.88;2419.06
1804.00;15.20;7380.56;0.00;84.89;2.21;218.84;HBEFA3/HDV;0.00;2321.67;truck184;23851930_3;67.11;111.14;!truck184!var#1;0.00;truck_truck;122.00;3713.78;1234.38
1804.00;15.20;7380.56;0.00;84.89;2.21;141.72;HBEFA3/HDV;0.00;2321.67;truck194;-755551646#0_0;67.11;95.42;!truck194!var#1;0.00;truck_truck;259.00;3628.61;1211.96
1804.00;15.20;7380.56;0.00;84.89;2.21;217.19;HBEFA3/HDV;0.00;2321.67;truck197;625843712_4;67.11;20.41;!truck197!var#1;0.00;truck_truck;126.00;3695.87;1208.47
1804.00;15.20;7380.56;0.00;84.89;2.21;207.37;HBEFA3/HDV;0.00;2321.67;truck199;1101404336_2;67.11;9.53;!truck199!var#1;0.00;truck_truck;227.00;3962.67;2820.73
1804.00;15.20;7380.56;0.00;84.89;2.21;292.30;HBEFA3/HDV;0.00;2321.67;truck213;1020077809_0;67.11;29.23;!truck213!var#1;0.00;truck_truck;78.00;2482.71;2552.83
1804.00;15.20;7380.56;0.00;84.89;2.21;196.84;HBEFA3/HDV;0.00;2321.67;truck215;187111590_0;67.11;27.48;!truck215!var#1;0.00;truck_truck;38.00;4427.67;2088.85
1804.00;18.39;10795.22;0.00;102.46;2.42;308.68;HBEFA3/HDV;0.00;3395.72;truck22;153689810#1_1;71.42;13.43;!truck22!var#1;7.82;truck_truck;0.00;4349.35;2630.09
1804.00;15.20;7380.56;0.00;84.89;2.21;50.67;HBEFA3/HDV;0.00;2321.67;truck223;202156994#0_2;67.11;74.74;!truck223!var#1;0.00;truck_truck;47.00;3604.32;1810.57
1804.00;15.20;7380.56;0.00;84.89;2.21;264.61;HBEFA3/HDV;0.00;2321.67;truck230;-1096709562#0_0;67.11;77.33;!truck230!var#1;0.00;truck_truck;17.00;4687.65;2769.80
1804.00;28.06;19401.40;0.00;171.33;3.50;118.36;HBEFA3/HDV;0.00;6103.12;truck238;:cluster_10536757526_10536757528_11351261554_11351263673_#10more_27_0;74.16;25.31;!truck238!var#1;6.42;truck_truck;0.00;7030.62;1890.27
1804.00;42.36;32535.20;0.00;269.50;4.98;306.79;HBEFA3/HDV;0.00;10234.74;truck242;300401898_1;77.90;81.97;!truck242!var#1;10.23;truck_truck;0.00;4421.87;2573.56
1804.00;15.20;7380.56;0.00;84.89;2.21;345.95;HBEFA3/HDV;0.00;2321.67;truck254;-369223457_0;67.11;6.95;!truck254!var#1;0.00;truck_truck;223.00;4013.89;2702.60
1804.00;20.93;13357.66;0.00;117.86;2.63;308.27;HBEFA3/HDV;0.00;4201.75;truck256;:cluster_10665910659_10665910660_10665910661_10665910662_#37more_20_1;74.28;27.25;!truck256!var#1;11.79;truck_truck;0.00;4379.31;2606.33
1804.00;23.25;15543.36;0.00;133.32;2.86;265.13;HBEFA3/HDV;0.00;4889.31;truck264;169195795#0_0;75.43;5.17;!truck264!var#1;13.18;truck_truck;0.00;2934.63;1562.59
1804.00;15.20;7380.56;0.00;84.89;2.21;357.61;HBEFA3/HDV;0.00;2321.67;truck265;369223459#0_1;67.11;9.01;!truck265!var#1;0.00;truck_truck;222.00;4008.64;2734.33
1804.00;15.20;7380.56;0.00;84.89;2.21;206.96;HBEFA3/HDV;0.00;2321.67;truck270;102984483#1_1;67.11;21.33;!truck270!var#1;0.00;truck_truck;216.00;3989.08;2872.55
1804.00;15.20;7380.56;0.00;84.89;2.21;264.63;HBEFA3/HDV;0.00;2321.67;truck275;-4614987#3_0;67.11;24.94;!truck275!var#1;0.00;truck_truck;29.00;4566.12;2758.37
1804.00;15.20;7380.56;0.00;84.89;2.21;206.83;HBEFA3/HDV;0.00;2321.67;truck277;102984483#1_1;67.11;53.44;!truck277!var#1;0.00;truck_truck;224.00;3974.56;2843.91
